nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
LAPTOP HP 14 ULTRA 7 155H RAM 16GB SSD 512GB WINDOWS 11+OHS+M365B 14.0FHD IPS COPILOT 2Y SILVER,Rp13.899.000,13899000,,0,5.0,,Jack Store Jakarta_NEW,Jakarta Timur,2,Jakarta Timur,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/jackstore18/laptop-hp-14-ultra-7-155h-ram-16gb-ssd-512gb-windows-11-ohs-m365b-14-0fhd-ips-copilot-2y-silver-1732847361736475966?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/85579d49f0cd41f8a33faf317431c1f1~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=yF40Se4UE6vlu3aVAHMBJsiQu%2Bg%3D&x-signature-webp=4tAoHbWSjU5K8AOxW01Lpvct0Dg%3D
Laptop HP 14 CORE I5 120U 16GB 512GB SSD W11+OHS+M365B 14.0FHD COPILOT -EP1177TU EP1733TU EP1155TU,Rp10.249.000,10249000,Rp17.598.900,0,5.0,,ROGS STORE,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/rogsstoreid/laptop-hp-14-core-i5-120u-16gb-512gb-ssd-w11-ohs-m365b-14-0fhd-copilot-ep1177tu-ep1733tu-ep1155tu-1734105956699571532?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/72f3c72b2f3b4e9d9f6ab969f48ee513~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=vMuxYxPlW7UFQJvX1VBmKa%2BPfZQ%3D&x-signature-webp=dD8%2FeuyMmKjXFcbmaUR%2F1JIy9L8%3D
Laptop HP 14  Ryzen 5-7530U RAM 8GB SSD 512GB 14″ FHD Windows 11 Home+OHS 2021 em0530AU em0531AU em0018AU em0019AU,Rp10.899.000,10899000,,0,5.0,,Calosastore,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/calosastore/hp-14-em0530au-em0531au-em0018au-em0019au-ryzen-5-7530u-ram-8gb-ssd-512gb-14-fhd-windows-11-home-ohs-2021-1731556236831590020?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch%26whid%3D8607532,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e8181a74ea144caeb90054cc9522bc3a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=aVCxJnWyQcuEFIGOKZoB4QFN2l0%3D&x-signature-webp=2Bk8cipL%2FM3bQVtqSVA97KOJK6g%3D
"Laptop HP Pavilion X360 Touch 14 Core 3 100U 8GB 512GB ssd 14.0"" FHD Free Stylus Pen",Rp11.699.000,11699000,,0,5.0,,Ten Com,Jakarta Selatan,2,Jakarta Selatan,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/ten-com/laptop-hp-pavilion-x360-touch-14-core-3-100u-8gb-512gb-ssd-14-0-fhd-free-stylus-pen-1735597983003936007?extParam=ivf%3Dtrue%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d8f6c5f739e946d0afa4b5d04dcbdeef~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=iBBHFmYzDB2Ye1IC%2BwlSp%2Frg7ts%3D&x-signature-webp=0Ztvl3B3zge5r15LKfDZcrhy%2BhA%3D
"Laptop Hp 14S EM0017AU Ryzen 7-7730U 16GB 512GB W11+OHS 14"" FHD",Rp12.989.000,12989000,,0,5.0,,Kingz Notebook,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/kingznotebook/laptop-hp-14s-em0017au-ryzen-7-7730u-16gb-512gb-w11-ohs-14-fhd-1731210068444677804?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/6/25/8c1a6bb6-fe35-4f02-993a-9a5d073929cf.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=IFoKvvI%2FxxphP81powjgEwbyOfs%3D&x-signature-webp=ZnxTgFEoKDfxncH2AADEOa8jclc%3D
Laptop TOUCHSCREEN HP PAVILION X360 14 CORE 3 100U 8GB / 512GB SSD W11+OHS 14.0FHD IPS BLIT PEN 2Y+ADP,Rp11.699.000,11699000,Rp17.000.000,0,5.0,,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/agreshpauthorized/laptop-touchscreen-hp-pavilion-x360-14-core-3-100u-8gb-512gb-ssd-w11-ohs-14-0fhd-ips-blit-pen-2y-adp-1729828670648452258?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/cfc65e7ec8d04b2f8bede38aa9187717~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=VvzeTDntGOGU%2FuxeANo4Z2tWrVk%3D&x-signature-webp=lUQongSV2h3faKRxiDjx7wRgps8%3D
Laptop HP 14s-dq5155TU i7-1255U 8GB 512GB SSD 14″ FHD IPS W11+OHS Silver Backlit,Rp11.699.000,11699000,,0,5.0,,Primajaya - HP Authorized,Medan,2,Medan,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/pj-tech/laptop-hp-14s-dq5155tu-i7-1255u-8gb-512gb-ssd-14-fhd-ips-w11-ohs-silver-backlit-1730210836746438305?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/7/24/7e8c9fbd-44cd-442f-917d-2dc556564e73.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=rvERMpu5JgoGhTT1MCC43u9OeA0%3D&x-signature-webp=Qk8cl90JEecUuwprhlUDx0ZlFHU%3D
Laptop HP OmniBook 5 Snapdragon X Qualcomm Adreno 16GB RAM 512GB SSD Silver Free Windows 11 Home 14 Inch Garansi 2 Tahun Official [Exclusive Free LocknLock],Rp13.289.000,13289000,Rp15.769.000,0,5.0,,HP Indonesia,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/hp/laptop-hp-omnibook-5-snapdragon-x-qualcomm-adreno-16gb-ram-512gb-ssd-silver-free-windows-11-home-14-inch-garansi-2-tahun-official-1734226509474858883?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/147b857c486a4975a888dc3b5cc005a3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=ZFpWNIvaPZE9QIxVr8DoUbVHDxg%3D&x-signature-webp=kZqsrICyG7ByQbh3UfRPz%2FGgmAE%3D
"Laptop HP PAVILION X360 14 TOUCHSCREEN CORE i3 100U 8GB 512GB W11 14.0"" FHD IPS BLIT PEN",Rp11.699.000,11699000,Rp15.000.000,0,5.0,,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/agreshpauthorized/laptop-hp-pavilion-x360-14-touchscreen-core-i3-100u-8gb-512gb-w11-14-0-fhd-ips-blit-pen-1729897843999409314?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eca219b80d574e57833e942639416051~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=TaUQX9y8pGFioMbxIhC%2FdoX4UUU%3D&x-signature-webp=UCAUEy6Y%2B2LGZamfVaL6DLJgCAQ%3D
Laptop HP 14 ULTRA 5 125H 16GB 512GB W11 OHS M365 14.0FHD IPS BLIT 2Y SLV,Rp11.669.000,11669000,Rp12.999.000,0,5.0,,Sentral Komputer Pusat,Jakarta Timur,2,Jakarta Timur,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/sentralkomputer/laptop-hp-14-ultra-5-125h-16gb-512gb-w11-ohs-m365-14-0fhd-ips-blit-2y-slv-1734214244687382025?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b8e373ca33914089a4be7ca111ba7e91~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=k0btHB9UEp3Awfjel8LEftcPVA4%3D&x-signature-webp=Scwigue0aDdvVnhXSVzEDwhprvA%3D
"Laptop HP 14 Core i5 120U 16GB 512GB SSD W11 OHS 14""FHD",Rp10.249.000,10249000,,0,5.0,,Kingz Notebook,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/kingznotebook/laptop-hp-14-core-i5-120u-16gb-512gb-ssd-w11-ohs-14-fhd-1733079623426213548?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d67247533db14592b2c2a451e271bc6d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=ctfLt%2F0ATUKbMfa0KnOIHHmsvs4%3D&x-signature-webp=hdeIpjEkCaHPPJ97aDFhQ6wN3TM%3D
LAPTOP HP 14 CORE i5 120U 16GB 512GB W11+OHS+M365B 14.0FHD COPILOT 2Yr,Rp10.249.000,10249000,Rp15.999.000,0,5.0,,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/agreshpauthorized/laptop-hp-14-core-i5-120u-16gb-512gb-w11-ohs-m365b-14-0fhd-copilot-2yr-1732799503125021858?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5fc87a1ecf19416ba89ad27527085b99~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=8wG%2FpzkoOycO7lycB1ASBEDRUqw%3D&x-signature-webp=y2GriKVQ08cGEXqOq%2FL5q9qj8hw%3D
Laptop HP 14s-dq5155TU i7-1255U 8GB 512GB SSD 14″ FHD IPS W11+OHS21 Silver,Rp11.699.000,11699000,,0,5.0,,Plaza IT Store,Medan,2,Medan,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/plazaitstore/laptop-hp-14s-dq5155tu-i7-1255u-8gb-512gb-ssd-14-fhd-ips-w11-ohs21-silver-1731238377701082443?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch%26whid%3D38650,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/7/24/470a12a1-3f78-475c-b0ee-714d05aa092e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=0NC5S%2FR27HTVhcubPp3DLg4w0w4%3D&x-signature-webp=RT0XL97vJ3iKiZtSV8Qxbfp6Mp8%3D
LAPTOP HP 14S INTEL ULTRA 5 125H 24GB 512GB SSD 14.0FHD IPS W11 OHS - EP1187TU EP1188TU,Rp11.519.000,11519000,Rp18.999.000,0,5.0,,royalltech,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/royalltech/laptop-hp-14s-intel-ultra-5-125h-24gb-512gb-ssd-14-0fhd-ips-w11-ohs-ep1187tu-ep1188tu-1733452009846506999?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f7672f767b714c8f86a849d59ada6341~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=Maqys7JONWIqyVWOvsh7fL1ji4w%3D&x-signature-webp=EV%2FMUJHGk9EaMSvK7jOGkHrXTsM%3D
"Laptop HP 14 Series Amd Ryzen 7 7730U Ram 16gb DDR4 SSD 512gb 14.0"" Full HD IPS BLIT + Windows 11 Home + OHS",Rp12.989.000,12989000,,0,5.0,,AGRES ID BOGOR,Bogor,2,Bogor,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/agresidbogor/laptop-hp-14-series-amd-ryzen-7-7730u-ram-16gb-ddr4-ssd-512gb-14-0-full-hd-ips-blit-windows-11-home-ohs-1730449854551459247?extParam=ivf%3Dtrue%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eefa696ec45e454d9095fb3b85b2d4f4~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=hVmEgs96wjj6N%2Fx0xFXZiOY8FI8%3D&x-signature-webp=adMa6uueGscTEExS6YqrowJuftk%3D
Laptop HP 240R G9 i3 1315 16GB 512GB Windows 11 14inch FullHD Garansi Resmi,Rp12.999.000,12999000,,0,5.0,,Ten Com,Jakarta Selatan,2,Jakarta Selatan,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/ten-com/laptop-hp-240r-g9-i3-1315-16gb-512gb-windows-11-14inch-fullhd-garansi-resmi-1730017544494417159-1735214756151067911?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/49db2cda842f49c888345c91ab2b28f0~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=2W9AGkTaxh%2F6KMacwiU5xEtuyiU%3D&x-signature-webp=3Xhpr28scS9rVbWAfwjqR6Di%2FLc%3D
LAPTOP HP 14 CORE 5 120U 16GB 512GB W11 OHS 14 INCH FHD COPILOT,Rp10.249.000,10249000,Rp15.999.000,0,5.0,,ENVICSTORE,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/envicstore/laptop-hp-14-core-5-120u-16gb-512gb-w11-ohs-14-inch-fhd-copilot-1732394244602561794?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/0c9f264a5ddc49a49805dcf3c4c54458~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=1uyDhT3%2F0QGYwsLOCl36HsuxhPM%3D&x-signature-webp=GI8i5kcUuN1JAYLe%2BN%2BLqCCMQzg%3D
Laptop HP AMD Ryzen 5 Radeon 8GB RAM 512GB SSD Silver / Gold Windows 11 Home 14 Inch Garansi 2 Tahun Official [Exclusive Free LocknLock],Rp10.296.020,10296020,Rp11.000.000,0,5.0,,HP Indonesia,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/hp/laptop-hp-amd-ryzen-5-radeon-8gb-ram-512gb-ssd-silver-gold-windows-11-home-14-inch-garansi-2-tahun-official-1732560920660182915?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7a569471dfc8455285053f40938b9041~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673733&x-signature=4bR8bGJCaaoW3Gavc6ImqExk918%3D&x-signature-webp=36eRkY3YuRqK8XhzUtOW92dRQOU%3D
